Currency,Date,ClosingPrice,24hOpen,24hHigh,24hLow
XRP,6/16/2018,0.537781465,0.533204318,0.539156547,0.521841831
XRP,6/17/2018,0.530087845,0.534421812,0.540373603,0.525330933
XRP,6/18/2018,0.537143717,0.527448865,0.546413073,0.510906829
XRP,6/19/2018,0.544717022,0.536438137,0.559205662,0.533575145
XRP,6/20/2018,0.549524405,0.544809803,0.553019508,0.531642628
XRP,6/21/2018,0.527294631,0.553042175,0.554876354,0.521964842
XRP,6/22/2018,0.536478192,0.527295569,0.54841467,0.526418786
XRP,6/23/2018,0.499903779,0.537174507,0.538196645,0.486638279
XRP,6/24/2018,0.499749131,0.500794867,0.509683327,0.456479642
XRP,6/25/2018,0.481070004,0.500633842,0.505089752,0.4558201
XRP,6/26/2018,0.46608214,0.481046302,0.483203083,0.465728153
XRP,6/27/2018,0.4722437,0.467037112,0.473497321,0.451349081
XRP,6/28/2018,0.45447,0.472153809,0.476470047,0.448615586
XRP,6/29/2018,0.458518374,0.454535991,0.459219889,0.428650871
XRP,6/30/2018,0.461350817,0.458277007,0.483043022,0.454398034
XRP,7/1/2018,0.464696818,0.469305059,0.471170056,0.453373713
XRP,7/2/2018,0.489888848,0.4647795,0.492874969,0.45540335
XRP,7/3/2018,0.481060824,0.488734757,0.516437725,0.480427748
XRP,7/4/2018,0.489667478,0.484626328,0.505550385,0.475878354
XRP,7/5/2018,0.479704801,0.489621626,0.501158853,0.471890629
XRP,7/6/2018,0.47593964,0.4770165,0.482705048,0.458898374
XRP,7/7/2018,0.475077547,0.477775412,0.478108613,0.46766852
XRP,7/8/2018,0.487242415,0.475148817,0.488591917,0.473924731
XRP,7/9/2018,0.48121555,0.487241871,0.4872645,0.474061352
XRP,7/10/2018,0.451118642,0.481152959,0.481754361,0.446666933
XRP,7/11/2018,0.45182523,0.447326464,0.45532827,0.444145079
XRP,7/12/2018,0.431710045,0.452480716,0.452561344,0.431144129
XRP,7/13/2018,0.437839705,0.437564728,0.445679044,0.430548362
XRP,7/14/2018,0.439170069,0.438079971,0.443725841,0.433318679
XRP,7/15/2018,0.447214966,0.439165136,0.450001491,0.436629439
XRP,7/16/2018,0.473014218,0.446852675,0.473444939,0.443053192
XRP,7/17/2018,0.507628954,0.480463248,0.518122961,0.467928252
XRP,7/18/2018,0.483003398,0.507641335,0.520589875,0.47577486
XRP,7/19/2018,0.477929059,0.483011007,0.493305339,0.472328276
XRP,7/20/2018,0.445589493,0.477854696,0.478336957,0.433450664
XRP,7/21/2018,0.455145816,0.445558548,0.458879416,0.436332348
XRP,7/22/2018,0.45119477,0.455134119,0.462867984,0.447809644
XRP,7/23/2018,0.444969405,0.44921934,0.462573305,0.443618922
XRP,7/24/2018,0.460003067,0.444992645,0.468234547,0.43918959
XRP,7/25/2018,0.463597334,0.459555754,0.467663271,0.452230566
XRP,7/26/2018,0.450243248,0.463562276,0.468432986,0.449614838
XRP,7/27/2018,0.458158985,0.449974455,0.4603785,0.444982415
XRP,7/28/2018,0.453714729,0.453845116,0.456313415,0.448777597
XRP,7/29/2018,0.453052799,0.45373429,0.458317978,0.450526685
XRP,7/30/2018,0.446704127,0.453730839,0.456355583,0.43658823
XRP,7/31/2018,0.434169215,0.446690533,0.44758757,0.428989537
XRP,8/1/2018,0.446573393,0.436337083,0.463929714,0.428586514
XRP,8/2/2018,0.433762529,0.446573648,0.450226336,0.431954745
XRP,8/3/2018,0.443434204,0.432240962,0.44785397,0.428017544
XRP,8/4/2018,0.432108342,0.443453909,0.445691943,0.430717533
XRP,8/5/2018,0.435268877,0.432553822,0.438267213,0.42997311
XRP,8/6/2018,0.409661391,0.43526941,0.438564706,0.407841642
XRP,8/7/2018,0.382795991,0.409670148,0.41886385,0.379431805
XRP,8/8/2018,0.335687544,0.382749244,0.382749244,0.329622676
XRP,8/9/2018,0.352326097,0.335344263,0.360804834,0.332915639
XRP,8/10/2018,0.321116487,0.352049458,0.352382091,0.319135542
XRP,8/11/2018,0.315608384,0.317936887,0.318224979,0.297332134
XRP,8/12/2018,0.306519429,0.315621357,0.316256846,0.302745365
XRP,8/13/2018,0.286934518,0.30651967,0.31455236,0.283213739
XRP,8/14/2018,0.275257323,0.286902925,0.289793945,0.261751996
XRP,8/15/2018,0.286039215,0.282606254,0.306301757,0.282540675
XRP,8/16/2018,0.292550357,0.286039214,0.302975061,0.278133626
XRP,8/17/2018,0.359768686,0.292670472,0.372043808,0.290540022
XRP,8/18/2018,0.328147005,0.356260724,0.367857157,0.316623163
XRP,8/19/2018,0.343467268,0.331171913,0.350223902,0.32150019
XRP,8/20/2018,0.325598451,0.343466929,0.347149983,0.323844177
XRP,8/21/2018,0.335141346,0.317933442,0.338506599,0.316242482
XRP,8/22/2018,0.318932339,0.335144156,0.35453737,0.314277227
XRP,8/23/2018,0.326535176,0.320243798,0.329176038,0.316820502
XRP,8/24/2018,0.326860764,0.326637561,0.328565441,0.317076138
XRP,8/25/2018,0.327381947,0.32693202,0.33179569,0.323055925
XRP,8/26/2018,0.322815837,0.32738605,0.328736118,0.319475927
XRP,8/27/2018,0.332499073,0.323315774,0.332521625,0.321956002
XRP,8/28/2018,0.351862041,0.332094131,0.356074604,0.332094131
XRP,8/29/2018,0.346703031,0.350396544,0.354545447,0.33910962
XRP,8/30/2018,0.334355506,0.344480931,0.346345802,0.325874777
XRP,8/31/2018,0.335371282,0.334352533,0.340615327,0.32840008
XRP,9/1/2018,0.346765261,0.335372419,0.353224945,0.33506294
XRP,9/2/2018,0.340627015,0.346753232,0.348718351,0.336472707
XRP,9/3/2018,0.336002135,0.340556269,0.34343223,0.333937317
XRP,9/4/2018,0.332756183,0.335073266,0.341195678,0.329732719
XRP,9/5/2018,0.289340856,0.331464685,0.334075417,0.285435685
XRP,9/6/2018,0.302833776,0.289340933,0.305660197,0.271670201
XRP,9/7/2018,0.290384434,0.302413004,0.304866077,0.282664931
XRP,9/8/2018,0.275957994,0.290349303,0.29426243,0.270494643
XRP,9/9/2018,0.277245015,0.277916773,0.291420409,0.272414951
XRP,9/10/2018,0.267111605,0.277264958,0.283099888,0.262514294
XRP,9/11/2018,0.265678744,0.267218892,0.276058975,0.256197874
XRP,9/12/2018,0.270036809,0.265570273,0.27234879,0.256986329
XRP,9/13/2018,0.27592616,0.269302259,0.280370535,0.267128736
XRP,9/14/2018,0.27633002,0.27594904,0.279869167,0.272742504
XRP,9/15/2018,0.275210529,0.274610657,0.277326309,0.27421117
XRP,9/16/2018,0.276194578,0.275293748,0.276523372,0.273120373
XRP,9/17/2018,0.272017342,0.276194504,0.277286313,0.269996339
XRP,9/18/2018,0.313450126,0.272016035,0.320119379,0.271273189
XRP,9/19/2018,0.309890529,0.309772308,0.323081197,0.301307971
XRP,9/20/2018,0.434216599,0.326383356,0.491039535,0.305957599
XRP,9/21/2018,0.506080156,0.434199867,0.737162025,0.419255737
XRP,9/22/2018,0.558450955,0.505992358,0.606014481,0.505847937
XRP,9/23/2018,0.511172112,0.558676177,0.561553566,0.507776618
XRP,9/24/2018,0.473532565,0.511133356,0.53134215,0.453837808
XRP,9/25/2018,0.496440108,0.473700288,0.547735651,0.439257013
XRP,9/26/2018,0.533884967,0.496377145,0.569140843,0.491751489
XRP,9/27/2018,0.535771503,0.533885409,0.553032306,0.507983805
XRP,9/28/2018,0.530296235,0.535791287,0.550261026,0.517130912
XRP,9/29/2018,0.572976311,0.530289826,0.593666537,0.526985746
XRP,9/30/2018,0.588687326,0.573037731,0.618617356,0.56075382
XRP,10/1/2018,0.569233209,0.588672148,0.593024187,0.536291941
XRP,10/2/2018,0.537272945,0.550453144,0.554433797,0.537100783
XRP,10/3/2018,0.524548588,0.537967217,0.538762321,0.510094616
XRP,10/4/2018,0.530596628,0.528869784,0.547609256,0.526207343
XRP,10/5/2018,0.521315579,0.530596408,0.532635353,0.511205978
XRP,10/6/2018,0.4881094,0.520757395,0.521982041,0.469315006
XRP,10/7/2018,0.476258216,0.488208384,0.513741029,0.468965394
XRP,10/8/2018,0.491158746,0.483109753,0.498849072,0.48013031
XRP,10/9/2018,0.483197681,0.49117493,0.492459344,0.472968662
XRP,10/10/2018,0.461835239,0.483194587,0.48472781,0.460979993
XRP,10/11/2018,0.39704777,0.464338323,0.464468759,0.393083107
XRP,10/12/2018,0.424206361,0.397046895,0.447621772,0.380636998
XRP,10/13/2018,0.422708078,0.424205898,0.430212115,0.416529475
XRP,10/14/2018,0.421696003,0.422323738,0.429791779,0.420560692
XRP,10/15/2018,0.452537565,0.409449849,0.502927443,0.399108577
XRP,10/16/2018,0.473536733,0.452527066,0.478366162,0.445078228
XRP,10/17/2018,0.464011407,0.47352256,0.490757812,0.461232843
XRP,10/18/2018,0.452415021,0.464064548,0.472305162,0.441452187
XRP,10/19/2018,0.450673333,0.452416546,0.457042766,0.445043228
XRP,10/20/2018,0.45737902,0.451217853,0.460992291,0.44721975
XRP,10/21/2018,0.453830222,0.456094168,0.460427158,0.453375386
XRP,10/22/2018,0.449545549,0.453823059,0.455102585,0.445660205
XRP,10/23/2018,0.455038215,0.449346077,0.47191723,0.434711842
XRP,10/24/2018,0.4533652,0.458719137,0.464858895,0.4533652
XRP,10/25/2018,0.456047335,0.453096806,0.460223005,0.447024657
XRP,10/26/2018,0.455960843,0.456047396,0.458745371,0.449342912
XRP,10/27/2018,0.455376298,0.455678881,0.457118954,0.450527033
XRP,10/28/2018,0.455289074,0.454795735,0.456535535,0.452801554
XRP,10/29/2018,0.439685076,0.458203522,0.4608288,0.429893647
XRP,10/30/2018,0.443440345,0.43966312,0.447121107,0.437659617
XRP,10/31/2018,0.449787148,0.443338897,0.457255164,0.435062417
XRP,11/1/2018,0.453734191,0.449958908,0.455700128,0.445998924
XRP,11/2/2018,0.456059613,0.453569509,0.461507333,0.453086028
XRP,11/3/2018,0.45194921,0.456113319,0.457107903,0.450139861
XRP,11/4/2018,0.46246829,0.45194891,0.47208697,0.445110658
XRP,11/5/2018,0.485123994,0.462468,0.490378089,0.458018006
XRP,11/6/2018,0.538868606,0.493324692,0.558156791,0.492742934
XRP,11/7/2018,0.535285143,0.538849925,0.547965351,0.522710979
XRP,11/8/2018,0.493509021,0.53532325,0.540175235,0.492721053
XRP,11/9/2018,0.498266989,0.49345969,0.518168228,0.490995362
XRP,11/10/2018,0.507501565,0.500465462,0.512871846,0.499157944
XRP,11/11/2018,0.499394911,0.505268674,0.507793954,0.495861027
XRP,11/12/2018,0.51543541,0.505396293,0.527247868,0.500273437
XRP,11/13/2018,0.506836842,0.515420133,0.52249843,0.499644223
XRP,11/14/2018,0.457377028,0.506819477,0.508959868,0.431487479
XRP,11/15/2018,0.468587485,0.457359563,0.473385245,0.427143312
XRP,11/16/2018,0.46477892,0.479768267,0.485728985,0.460994566
XRP,11/17/2018,0.486582767,0.469388435,0.495413414,0.463850898
XRP,11/18/2018,0.503270553,0.486395835,0.520780276,0.483321162
XRP,11/19/2018,0.471515461,0.503193877,0.510621593,0.464043878
XRP,11/20/2018,0.42627007,0.472162062,0.495935945,0.408450972
XRP,11/21/2018,0.441026945,0.432863691,0.455977064,0.41467174
XRP,11/22/2018,0.431505394,0.440846915,0.448337871,0.427877319
XRP,11/23/2018,0.409479536,0.43150104,0.431900985,0.394527849
XRP,11/24/2018,0.370690719,0.40948007,0.41761032,0.364879679
XRP,11/25/2018,0.372809229,0.372322469,0.387077936,0.322967072
XRP,11/26/2018,0.349431805,0.372792929,0.387356079,0.336911966
XRP,11/27/2018,0.363047523,0.34946228,0.367347798,0.34056789
XRP,11/28/2018,0.385174179,0.363046557,0.398178918,0.356929496
XRP,11/29/2018,0.376551909,0.3882261,0.391721831,0.370811093
XRP,11/30/2018,0.36131304,0.379666334,0.381198842,0.353317915
XRP,12/1/2018,0.370692633,0.361362332,0.375550903,0.356228388
XRP,12/2/2018,0.36767624,0.369603127,0.376272633,0.362913342
XRP,12/3/2018,0.351106947,0.367707072,0.368892103,0.345724738
XRP,12/4/2018,0.352617703,0.351290247,0.361362107,0.340053003
XRP,12/5/2018,0.338005503,0.352606101,0.359908147,0.337429372
XRP,12/6/2018,0.318029274,0.335433678,0.341622714,0.318008907
XRP,12/7/2018,0.304982146,0.318056095,0.319596022,0.288693725
XRP,12/8/2018,0.306504769,0.305000391,0.320052834,0.290892361
XRP,12/9/2018,0.308272859,0.306612703,0.318046901,0.297758332
XRP,12/10/2018,0.300266773,0.308687964,0.312783353,0.295672262
XRP,12/11/2018,0.300466221,0.299797005,0.309443306,0.293302209
XRP,12/12/2018,0.304467723,0.300466633,0.310905079,0.298163243
XRP,12/13/2018,0.297370008,0.305961031,0.306843106,0.295429038
XRP,12/14/2018,0.290383957,0.297344641,0.299410761,0.283099526
XRP,12/15/2018,0.284387275,0.290213849,0.290788686,0.280577197
XRP,12/16/2018,0.286593723,0.28371217,0.293881428,0.283435955
XRP,12/17/2018,0.321866922,0.286344387,0.3346165,0.285008996
XRP,12/18/2018,0.335489441,0.321897818,0.338903627,0.320096447
XRP,12/19/2018,0.355638263,0.350262252,0.391309749,0.343458405
XRP,12/20/2018,0.372872223,0.35561981,0.386715125,0.342648362
XRP,12/21/2018,0.356448094,0.372855851,0.385216154,0.351068162
XRP,12/22/2018,0.356322648,0.356809002,0.361073026,0.346578593
XRP,12/23/2018,0.368139817,0.356322648,0.380723765,0.356109135
XRP,12/24/2018,0.411244351,0.369631141,0.446391266,0.369424755
XRP,12/25/2018,0.380545921,0.401625363,0.40465489,0.365879059
XRP,12/26/2018,0.376815379,0.380666518,0.392676786,0.360413775
XRP,12/27/2018,0.342486132,0.377285801,0.379212262,0.339481899
XRP,12/28/2018,0.367528922,0.342523513,0.377290153,0.334660164
XRP,12/29/2018,0.358800979,0.3748,0.383519719,0.35661732
XRP,12/30/2018,0.36759,0.35885,0.36902,0.353900701
XRP,12/31/2018,0.351359126,0.350974663,0.351365323,0.350584632
XRP,1/1/2019,0.356690081,0.351109403,0.359251531,0.348052451
XRP,1/2/2019,0.372554009,0.356690077,0.373306316,0.35632618
XRP,1/3/2019,0.358249241,0.372553998,0.375544004,0.354760005
XRP,1/4/2019,0.355782855,0.356299,0.360196938,0.349501447
XRP,1/5/2019,0.355446737,0.355782855,0.361605567,0.350698035
XRP,1/6/2019,0.362836744,0.352975097,0.368079093,0.350284268
XRP,1/7/2019,0.361507793,0.36389751,0.373525597,0.36040956
XRP,1/8/2019,0.362334457,0.361543266,0.370160185,0.357277426
XRP,1/9/2019,0.367937279,0.363607586,0.369758626,0.360314014
XRP,1/10/2019,0.328318014,0.3679371,0.381103453,0.322254546
XRP,1/11/2019,0.327044056,0.328315047,0.335397169,0.324034823
XRP,1/12/2019,0.327987569,0.327192279,0.333176247,0.323806128
XRP,1/13/2019,0.31466708,0.328889538,0.332582689,0.313145242
XRP,1/14/2019,0.331329595,0.314681677,0.337741792,0.31382196
XRP,1/15/2019,0.32329299,0.331332732,0.334052249,0.319917504
XRP,1/16/2019,0.326041362,0.32329394,0.333487866,0.322812977
XRP,1/17/2019,0.324295048,0.327033211,0.329402075,0.321275029
XRP,1/18/2019,0.320405896,0.324313391,0.327908048,0.317673229
XRP,1/19/2019,0.328450679,0.320400706,0.333663973,0.319328986
XRP,1/20/2019,0.318952102,0.327428769,0.329048833,0.311995209
XRP,1/21/2019,0.316405938,0.318958474,0.32180137,0.313758626
XRP,1/22/2019,0.318340813,0.316415951,0.320375518,0.307259573
XRP,1/23/2019,0.314766457,0.317939176,0.319389992,0.312409553
XRP,1/24/2019,0.315281561,0.314588498,0.317601948,0.312628118
XRP,1/25/2019,0.31300717,0.315603409,0.316229828,0.309688384
XRP,1/26/2019,0.311327361,0.313026725,0.317945729,0.310620706
XRP,1/27/2019,0.305680478,0.311325131,0.312153481,0.30166026
XRP,1/28/2019,0.290524536,0.304625225,0.305763633,0.281049858
XRP,1/29/2019,0.286655184,0.29190873,0.293493586,0.280917079
XRP,1/30/2019,0.313426049,0.286652124,0.320380214,0.28334659
XRP,1/31/2019,0.310090202,0.316265655,0.330410755,0.300108542
XRP,2/1/2019,0.302920727,0.306280308,0.307980472,0.293755169
XRP,2/2/2019,0.302703631,0.302920754,0.306446003,0.301091473
XRP,2/3/2019,0.298181412,0.302666262,0.309483583,0.294070881
XRP,2/4/2019,0.295083099,0.298355741,0.301340927,0.293484149
XRP,2/5/2019,0.295298855,0.295015046,0.298318112,0.292479896
XRP,2/6/2019,0.287761116,0.295987182,0.29713256,0.285345146
XRP,2/7/2019,0.288914411,0.286707019,0.290684863,0.286309634
XRP,2/8/2019,0.304043507,0.288931534,0.314377415,0.286708345
XRP,2/9/2019,0.307031467,0.307057751,0.31054404,0.303136186
XRP,2/10/2019,0.301946021,0.307043932,0.308127275,0.295670606
XRP,2/11/2019,0.298752215,0.301970575,0.306794794,0.297944681
XRP,2/12/2019,0.299785699,0.298719769,0.303672427,0.293978142
XRP,2/13/2019,0.299791136,0.300633212,0.308472209,0.297661816
XRP,2/14/2019,0.298512681,0.299823925,0.302194221,0.297072893
XRP,2/15/2019,0.297129836,0.297899358,0.303135428,0.295604147
XRP,2/16/2019,0.298060333,0.297158707,0.30017137,0.296800679
XRP,2/17/2019,0.298566454,0.298075971,0.303538929,0.295125856
XRP,2/18/2019,0.315442482,0.298543009,0.322958776,0.297991099
XRP,2/19/2019,0.3225031,0.316488654,0.340940446,0.314676107
XRP,2/20/2019,0.323343234,0.322465681,0.329623513,0.313499119
XRP,2/21/2019,0.315268398,0.323346059,0.327618711,0.31367838
XRP,2/22/2019,0.318575204,0.316674608,0.319409937,0.312703709
XRP,2/23/2019,0.328252087,0.31857467,0.32949597,0.314682318
XRP,2/24/2019,0.299637974,0.328258623,0.337768404,0.294891487
XRP,2/25/2019,0.324282078,0.299581617,0.335097339,0.296840942
XRP,2/26/2019,0.31520694,0.324252255,0.331224855,0.311390607
XRP,2/27/2019,0.307673825,0.315371961,0.316894077,0.299643281
XRP,2/28/2019,0.311419159,0.307673102,0.315460055,0.304994617
XRP,3/1/2019,0.316653706,0.311414108,0.32172658,0.30967669
XRP,3/2/2019,0.312510425,0.314250746,0.316022703,0.308882022
XRP,3/3/2019,0.308760471,0.312763177,0.313707751,0.306917378
XRP,3/4/2019,0.300559188,0.308777277,0.309996825,0.297035363
XRP,3/5/2019,0.311950634,0.301103225,0.316102948,0.29983842
XRP,3/6/2019,0.314305539,0.311931344,0.319231337,0.308417512
XRP,3/7/2019,0.312304589,0.31430846,0.317457783,0.310944798
XRP,3/8/2019,0.305593415,0.312304791,0.314367402,0.303174271
XRP,3/9/2019,0.310855824,0.306035764,0.316012988,0.305363348
XRP,3/10/2019,0.310852726,0.311101935,0.314938764,0.30718247
XRP,3/11/2019,0.309005564,0.310552724,0.312188949,0.306000409
XRP,3/12/2019,0.309133983,0.30900557,0.309552255,0.304068585
XRP,3/13/2019,0.311667014,0.309133951,0.323404472,0.306356393
XRP,3/14/2019,0.309508404,0.311669843,0.314473171,0.305242307
XRP,3/15/2019,0.31244439,0.309538466,0.313541672,0.308571798
XRP,3/16/2019,0.317267631,0.312444633,0.320721159,0.312268675
XRP,3/17/2019,0.314136466,0.31643884,0.316864739,0.312550997
XRP,3/18/2019,0.312543913,0.314139241,0.3177849,0.310247098
XRP,3/19/2019,0.31411194,0.312956587,0.315544519,0.310931279
XRP,3/20/2019,0.31611924,0.314113606,0.320646774,0.310223545
XRP,3/21/2019,0.31003547,0.316667863,0.317876509,0.301766347
XRP,3/22/2019,0.310045069,0.310029683,0.31200378,0.307354975
XRP,3/23/2019,0.309695662,0.309603699,0.311961034,0.308654941
XRP,3/24/2019,0.306484094,0.309695662,0.310648493,0.304264807
XRP,3/25/2019,0.302113063,0.306484094,0.307077195,0.299333237
XRP,3/26/2019,0.29947258,0.302111822,0.302788286,0.294249755
XRP,3/27/2019,0.307138089,0.302537236,0.309035491,0.299573296
XRP,3/28/2019,0.305413784,0.307138019,0.310185728,0.30413683
XRP,3/29/2019,0.306632545,0.305413787,0.309484215,0.30434394
XRP,3/30/2019,0.311056439,0.30749961,0.317076321,0.306768739
XRP,3/31/2019,0.308413699,0.311056439,0.311181874,0.30720401
XRP,4/1/2019,0.312798684,0.308409256,0.313929702,0.307207325
XRP,4/2/2019,0.343788921,0.31279789,0.344668778,0.311403154
XRP,4/3/2019,0.347060919,0.343789637,0.366335123,0.336595498
XRP,4/4/2019,0.330411073,0.34245804,0.348510087,0.327808016
XRP,4/5/2019,0.363362162,0.330404072,0.378180632,0.330345009
XRP,4/6/2019,0.353602548,0.362052309,0.363273697,0.3490876
XRP,4/7/2019,0.362707739,0.35360249,0.367308729,0.351869641
XRP,4/8/2019,0.359570545,0.362877634,0.371395159,0.350992266
XRP,4/9/2019,0.351182825,0.359558777,0.360179511,0.34957436
XRP,4/10/2019,0.35547391,0.351187622,0.360805303,0.350093001
XRP,4/11/2019,0.333995492,0.356534422,0.356805803,0.32796761
XRP,4/12/2019,0.329352022,0.335533465,0.335985113,0.324158898
XRP,4/13/2019,0.328789356,0.329352022,0.338651669,0.324581944
XRP,4/14/2019,0.329368846,0.32847308,0.333082628,0.324688008
XRP,4/15/2019,0.321745117,0.329936399,0.334019629,0.317170584
XRP,4/16/2019,0.325837578,0.322525721,0.327427126,0.319815959
XRP,4/17/2019,0.337889217,0.325837578,0.342747542,0.323272625
XRP,4/18/2019,0.33890151,0.337002486,0.348590526,0.336829891
XRP,4/19/2019,0.340122516,0.33977232,0.343207367,0.330783937
XRP,4/20/2019,0.337086837,0.340122516,0.341493819,0.334700086
XRP,4/21/2019,0.333673876,0.337086836,0.338416829,0.330114759
XRP,4/22/2019,0.334566765,0.333355177,0.340195739,0.330919787
XRP,4/23/2019,0.332453045,0.334566765,0.338677657,0.331330089
XRP,4/24/2019,0.314554599,0.332490308,0.333208048,0.308772473
XRP,4/25/2019,0.303628566,0.314553726,0.318100402,0.301998107
XRP,4/26/2019,0.305522585,0.303432476,0.307955287,0.299826533
XRP,4/27/2019,0.306273644,0.305522531,0.308321005,0.302522137
XRP,4/28/2019,0.303864592,0.30627744,0.307290121,0.301394696
XRP,4/29/2019,0.299613379,0.303366488,0.305157591,0.29669183
XRP,4/30/2019,0.311838233,0.30047462,0.316418166,0.300294792
XRP,5/1/2019,0.308797493,0.311838233,0.313569743,0.305731115
XRP,5/2/2019,0.308655031,0.309377174,0.310264961,0.306537888
XRP,5/3/2019,0.312856935,0.308655031,0.317072006,0.307325062
XRP,5/4/2019,0.310518496,0.31269349,0.319084557,0.305876177
XRP,5/5/2019,0.308115208,0.310128177,0.311539756,0.306456846
XRP,5/6/2019,0.30937011,0.308115208,0.311233708,0.304022898
XRP,5/7/2019,0.309019903,0.30860078,0.311212547,0.30613147
XRP,5/8/2019,0.307234555,0.305818552,0.308830383,0.304244977
XRP,5/9/2019,0.30654801,0.307236375,0.309800565,0.304453628
XRP,5/10/2019,0.307418374,0.306239732,0.311776221,0.304538405
XRP,5/11/2019,0.340849294,0.307571781,0.340894153,0.30748683
XRP,5/12/2019,0.326501995,0.329454251,0.341647293,0.318849424
XRP,5/13/2019,0.337310222,0.32649906,0.34231058,0.323306465
XRP,5/14/2019,0.402916638,0.337310222,0.425547613,0.333414675
XRP,5/15/2019,0.472294005,0.414609112,0.477245918,0.414482301
XRP,5/16/2019,0.450623044,0.472738213,0.497102514,0.427546398
XRP,5/17/2019,0.408867291,0.450128922,0.460346589,0.389859508
XRP,5/18/2019,0.401522374,0.408867293,0.425253469,0.393300979
XRP,5/19/2019,0.439895145,0.400604834,0.442006021,0.398382443
XRP,5/20/2019,0.404009865,0.43937016,0.440662116,0.387466195
XRP,5/21/2019,0.403842731,0.405820538,0.412781507,0.394195583
XRP,5/22/2019,0.383866991,0.403960345,0.416742608,0.373850567
XRP,5/23/2019,0.388637124,0.383864944,0.391116636,0.36907632
XRP,5/24/2019,0.391574502,0.388002028,0.39830649,0.378062286
XRP,5/25/2019,0.393936403,0.387909262,0.400857916,0.38611673
XRP,5/26/2019,0.413470679,0.39393674,0.420701901,0.382144287
XRP,5/27/2019,0.437283171,0.413444375,0.448281338,0.411685438
XRP,5/28/2019,0.455090752,0.438311614,0.463332762,0.424190608
XRP,5/29/2019,0.453430119,0.454941307,0.461106105,0.426941287
XRP,5/30/2019,0.421377656,0.449486325,0.47507484,0.248220775
XRP,5/31/2019,0.434075882,0.421400364,0.436373657,0.313417406
XRP,6/1/2019,0.433868073,0.434077465,0.441521061,0.418918123
XRP,6/2/2019,0.444281894,0.433813504,0.446826665,0.309816753
XRP,6/3/2019,0.439460685,0.444233472,0.464901378,0.322906768
XRP,6/4/2019,0.393507682,0.417036762,0.417508152,0.383519631
XRP,6/5/2019,0.401616003,0.393455937,0.406547408,0.306052837
XRP,6/6/2019,0.420046258,0.400828943,0.427052323,0.292043142
XRP,6/7/2019,0.424110069,0.420043103,0.431558778,0.23844524
XRP,6/8/2019,0.410960539,0.424109995,0.425073967,0.295248965
XRP,6/9/2019,0.380923599,0.408772013,0.411633117,0.266974216
XRP,6/10/2019,0.397293499,0.380923732,0.404999167,0.378453702
XRP,6/11/2019,0.391886052,0.401440431,0.403454494,0.27898012
XRP,6/12/2019,0.398772919,0.391859322,0.40334035,0.202700382
XRP,6/13/2019,0.400971973,0.402316565,0.409495993,0.191554167
XRP,6/14/2019,0.402763435,0.401039534,0.403496747,0.249232986
XRP,6/15/2019,0.41033818,0.404099979,0.413661594,0.254784843
XRP,6/16/2019,0.432317136,0.4102987,0.442023054,0.309091925
XRP,6/17/2019,0.449828683,0.432382663,0.463882014,0.420713408
XRP,6/18/2019,0.423623195,0.448323505,0.45596297,0.415055524
XRP,6/19/2019,0.434436558,0.423580868,0.438671153,0.285756301
XRP,6/20/2019,0.42978698,0.434470084,0.436496754,0.265266375
XRP,6/21/2019,0.440880992,0.42981932,0.449776755,0.28389278
XRP,6/22/2019,0.464770503,0.443898392,0.50836749,0.440698927
XRP,6/23/2019,0.472295493,0.464687091,0.488832993,0.463966079
XRP,6/24/2019,0.463393426,0.472272829,0.472272829,0.3438962
XRP,6/25/2019,0.467024826,0.463420688,0.475746753,0.455053796
XRP,6/26/2019,0.454570627,0.466986011,0.493623529,0.445481987
XRP,6/27/2019,0.40736296,0.454667607,0.46655201,0.38845144
XRP,6/28/2019,0.416203279,0.407270383,0.419591979,0.396768082
XRP,6/29/2019,0.422836448,0.424127376,0.427196241,0.40037625
XRP,6/30/2019,0.395697413,0.422670519,0.428159538,0.393017674
XRP,7/1/2019,0.400298453,0.395615384,0.419355473,0.386164811
XRP,7/2/2019,0.397843925,0.400398899,0.409615054,0.382103613
XRP,7/3/2019,0.404571859,0.39717081,0.406776364,0.394605043
XRP,7/4/2019,0.394772578,0.404572314,0.406627884,0.39098189
XRP,7/5/2019,0.378809277,0.386506163,0.387639576,0.373577358
XRP,7/6/2019,0.388950654,0.378829165,0.411720488,0.376793191
XRP,7/7/2019,0.394808839,0.38886763,0.401187361,0.387022807
XRP,7/8/2019,0.40406265,0.394807042,0.404733399,0.393072206
XRP,7/9/2019,0.393366902,0.404017001,0.408168236,0.390037666
XRP,7/10/2019,0.359407608,0.394248156,0.397082552,0.346223375
XRP,7/11/2019,0.327593434,0.359419873,0.362214587,0.318592148
XRP,7/12/2019,0.343249981,0.327630061,0.350815011,0.31989398
XRP,7/13/2019,0.330902896,0.344577509,0.345522088,0.323787589
XRP,7/14/2019,0.312191051,0.332644001,0.33557616,0.300044568
XRP,7/15/2019,0.315698947,0.312074828,0.323678649,0.295144447
XRP,7/16/2019,0.296384077,0.315694998,0.32011352,0.284910761
XRP,7/17/2019,0.311314013,0.29636825,0.324676822,0.292443877
XRP,7/18/2019,0.321611948,0.311104441,0.326921302,0.303953935
XRP,7/19/2019,0.319465784,0.321610207,0.325705651,0.310286486
